,MTU,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW]
1907,2018-03-21 11:00:00,1854.0,1820.0,3376.0,32.0,707.0,2527.0,29301.0,11457.0,1688.0,34.0,267.0,151.0,448.0,5392.0
1908,2018-03-21 12:00:00,1830.0,1831.0,3257.0,34.0,643.0,2562.0,28266.0,11457.0,1649.0,34.0,260.0,148.0,627.0,5509.0
1909,2018-03-21 13:00:00,1809.0,1813.0,3143.0,33.0,632.0,2515.0,27484.0,11455.0,1630.0,36.0,252.0,148.0,824.0,5601.0
1910,2018-03-21 14:00:00,1824.0,1800.0,2992.0,31.0,629.0,2530.0,27318.0,11456.0,1619.0,36.0,216.0,150.0,848.0,5435.0
1911,2018-03-21 15:00:00,1876.0,1770.0,2992.0,30.0,611.0,2601.0,27822.0,11454.0,1615.0,36.0,132.0,147.0,884.0,5269.0
1912,2018-03-21 16:00:00,1825.0,1633.0,2939.0,31.0,615.0,2681.0,28353.0,11453.0,1595.0,36.0,69.0,145.0,985.0,5241.0
1913,2018-03-21 17:00:00,1901.0,1813.0,2964.0,32.0,612.0,2750.0,29338.0,11455.0,1596.0,36.0,26.0,146.0,1025.0,5332.0
1914,2018-03-21 18:00:00,1909.0,1755.0,2871.0,33.0,626.0,2850.0,30043.0,11456.0,1595.0,36.0,2.0,147.0,1027.0,5860.0
1915,2018-03-21 19:00:00,1916.0,1746.0,2745.0,32.0,653.0,2718.0,29129.0,11456.0,1585.0,36.0,0.0,147.0,995.0,6027.0
1916,2018-03-21 20:00:00,1826.0,1710.0,2794.0,30.0,624.0,2531.0,27104.0,11458.0,1587.0,36.0,0.0,148.0,979.0,6095.0
1917,2018-03-21 21:00:00,1773.0,1632.0,2463.0,27.0,597.0,2416.0,25585.0,11462.0,1579.0,36.0,0.0,148.0,975.0,6065.0
1918,2018-03-21 22:00:00,1769.0,1520.0,2203.0,26.0,595.0,2273.0,22896.0,11460.0,1471.0,36.0,0.0,149.0,800.0,6155.0
1919,2018-03-21 23:00:00,1657.0,1436.0,2032.0,25.0,581.0,2158.0,19803.0,11459.0,1436.0,36.0,0.0,138.0,919.0,5987.0
1920,2018-03-22 00:00:00,1577.0,1404.0,1948.0,16.0,573.0,2148.0,18183.0,11463.0,1440.0,36.0,0.0,118.0,952.0,5530.0
1921,2018-03-22 01:00:00,1555.0,1332.0,1946.0,14.0,556.0,2117.0,17948.0,11463.0,1456.0,36.0,0.0,113.0,931.0,5325.0
1922,2018-03-22 02:00:00,1594.0,1320.0,1980.0,15.0,577.0,2022.0,17599.0,11461.0,1462.0,36.0,0.0,113.0,882.0,5041.0
1923,2018-03-22 03:00:00,1686.0,1317.0,2080.0,13.0,590.0,2001.0,17763.0,11462.0,1470.0,36.0,0.0,119.0,911.0,4792.0
1924,2018-03-22 04:00:00,1701.0,1328.0,1967.0,14.0,587.0,2125.0,18461.0,11462.0,1471.0,36.0,0.0,131.0,885.0,4638.0
1925,2018-03-22 05:00:00,1726.0,1396.0,2013.0,14.0,600.0,2191.0,20529.0,11463.0,1504.0,36.0,0.0,155.0,792.0,4406.0
1926,2018-03-22 06:00:00,1720.0,1485.0,2331.0,16.0,616.0,2445.0,24606.0,11462.0,1634.0,36.0,1.0,168.0,701.0,4202.0
1927,2018-03-22 07:00:00,1752.0,1623.0,2678.0,22.0,610.0,2653.0,28164.0,11460.0,1636.0,37.0,15.0,180.0,632.0,3840.0
1928,2018-03-22 08:00:00,1848.0,1695.0,2873.0,43.0,592.0,2793.0,29449.0,11460.0,1588.0,39.0,44.0,187.0,626.0,3414.0
1929,2018-03-22 09:00:00,1892.0,1678.0,2777.0,58.0,585.0,2752.0,29168.0,11457.0,1578.0,39.0,75.0,183.0,579.0,5590.0
1930,2018-03-22 10:00:00,1891.0,1666.0,2919.0,31.0,586.0,2709.0,28444.0,11458.0,1544.0,39.0,96.0,182.0,447.0,3084.0
1931,2018-03-22 11:00:00,1880.0,1647.0,2902.0,32.0,584.0,2634.0,27917.0,11456.0,1553.0,39.0,121.0,173.0,253.0,2957.0
1932,2018-03-22 12:00:00,1845.0,1656.0,2872.0,33.0,585.0,2637.0,27331.0,11454.0,1546.0,39.0,147.0,164.0,202.0,2946.0
1933,2018-03-22 13:00:00,1845.0,1646.0,2875.0,33.0,579.0,2674.0,27196.0,11455.0,1565.0,39.0,150.0,162.0,226.0,2931.0
1934,2018-03-22 14:00:00,1911.0,1685.0,2877.0,34.0,583.0,2821.0,28206.0,11456.0,1569.0,40.0,155.0,166.0,192.0,2775.0
1935,2018-03-22 15:00:00,1983.0,1776.0,3156.0,40.0,596.0,2810.0,29042.0,11456.0,1554.0,41.0,137.0,177.0,128.0,2732.0
1936,2018-03-22 16:00:00,1797.0,1850.0,3289.0,42.0,652.0,2798.0,29780.0,11454.0,1554.0,41.0,91.0,178.0,111.0,2659.0
1937,2018-03-22 17:00:00,1795.0,1907.0,3269.0,40.0,727.0,2831.0,30206.0,11458.0,1590.0,41.0,37.0,188.0,85.0,2614.0
1938,2018-03-22 18:00:00,1794.0,1961.0,3393.0,42.0,753.0,3040.0,31217.0,11456.0,1623.0,41.0,4.0,197.0,49.0,2422.0
1939,2018-03-22 19:00:00,1879.0,1964.0,3474.0,40.0,722.0,3009.0,31390.0,11456.0,1631.0,41.0,0.0,195.0,50.0,2204.0
1940,2018-03-22 20:00:00,1922.0,1890.0,3380.0,39.0,706.0,2951.0,30469.0,11455.0,1621.0,40.0,0.0,202.0,21.0,2044.0
1941,2018-03-22 21:00:00,1888.0,1766.0,3242.0,32.0,702.0,2765.0,29669.0,11456.0,1609.0,40.0,0.0,178.0,19.0,1827.0
1942,2018-03-22 22:00:00,1869.0,1667.0,3109.0,30.0,645.0,2476.0,27727.0,11460.0,1616.0,40.0,0.0,170.0,33.0,1658.0
1943,2018-03-22 23:00:00,1866.0,1585.0,3056.0,27.0,646.0,2288.0,25454.0,11459.0,1613.0,40.0,0.0,159.0,14.0,1534.0
1944,2018-03-23 00:00:00,1831.0,1557.0,2911.0,31.0,658.0,2198.0,22986.0,11461.0,1605.0,40.0,0.0,147.0,15.0,1429.0
1945,2018-03-23 01:00:00,1785.0,1539.0,2907.0,33.0,671.0,2125.0,21945.0,11459.0,1597.0,40.0,0.0,147.0,10.0,1290.0
1946,2018-03-23 02:00:00,1812.0,1515.0,3021.0,31.0,686.0,2136.0,21895.0,11445.0,1609.0,40.0,0.0,146.0,2.0,1252.0
1947,2018-03-23 03:00:00,1836.0,1488.0,3121.0,28.0,688.0,2156.0,21674.0,11444.0,1604.0,40.0,0.0,145.0,5.0,1291.0
1948,2018-03-23 04:00:00,1857.0,1534.0,3240.0,28.0,711.0,2300.0,22761.0,11442.0,1595.0,40.0,0.0,142.0,22.0,1419.0
1949,2018-03-23 05:00:00,1893.0,1721.0,3468.0,34.0,777.0,2550.0,26216.0,11440.0,1612.0,40.0,0.0,148.0,58.0,1481.0
1950,2018-03-23 06:00:00,1975.0,1948.0,3624.0,42.0,822.0,2894.0,29987.0,11440.0,1659.0,40.0,3.0,178.0,75.0,1456.0
1951,2018-03-23 07:00:00,1969.0,2182.0,3672.0,44.0,832.0,3081.0,32890.0,11436.0,1705.0,40.0,25.0,199.0,105.0,1356.0
1952,2018-03-23 08:00:00,1948.0,2231.0,3427.0,42.0,847.0,3084.0,33071.0,11394.0,1715.0,36.0,57.0,202.0,173.0,1304.0
1953,2018-03-23 09:00:00,2043.0,2220.0,3265.0,44.0,834.0,3128.0,33243.0,11139.0,1716.0,36.0,82.0,214.0,237.0,1434.0
1954,2018-03-23 10:00:00,1977.0,2179.0,3481.0,48.0,816.0,3106.0,33007.0,11145.0,1715.0,36.0,110.0,220.0,285.0,1597.0
1955,2018-03-23 11:00:00,1937.0,2074.0,3527.0,40.0,811.0,3004.0,32617.0,11302.0,1700.0,36.0,137.0,204.0,336.0,1821.0
1956,2018-03-23 12:00:00,1917.0,2043.0,3434.0,38.0,764.0,2907.0,31467.0,11429.0,1685.0,36.0,150.0,190.0,371.0,2103.0
1957,2018-03-23 13:00:00,1934.0,1984.0,3375.0,39.0,699.0,2773.0,30662.0,11452.0,1707.0,36.0,145.0,191.0,409.0,2354.0
1958,2018-03-23 14:00:00,1932.0,1925.0,3254.0,32.0,684.0,2755.0,29939.0,11458.0,1699.0,36.0,115.0,187.0,419.0,2491.0
1959,2018-03-23 15:00:00,1916.0,1914.0,3192.0,29.0,706.0,2642.0,29482.0,11458.0,1730.0,37.0,83.0,186.0,453.0,2640.0
1960,2018-03-23 16:00:00,1900.0,1859.0,3186.0,30.0,718.0,2653.0,29424.0,11458.0,1741.0,41.0,48.0,188.0,482.0,2827.0
1961,2018-03-23 17:00:00,1905.0,1932.0,3238.0,29.0,749.0,2730.0,29858.0,11458.0,1753.0,41.0,20.0,185.0,600.0,3092.0
1962,2018-03-23 18:00:00,1920.0,2022.0,3270.0,32.0,758.0,2956.0,30454.0,11459.0,1746.0,40.0,2.0,187.0,594.0,3355.0
1963,2018-03-23 19:00:00,1987.0,1911.0,3273.0,27.0,737.0,2732.0,29532.0,11457.0,1722.0,38.0,0.0,186.0,604.0,3663.0
1964,2018-03-23 20:00:00,1971.0,1810.0,3116.0,26.0,710.0,2348.0,27414.0,11459.0,1724.0,37.0,0.0,186.0,630.0,3889.0
1965,2018-03-23 21:00:00,1936.0,1547.0,2879.0,26.0,712.0,2304.0,25436.0,11461.0,1719.0,37.0,0.0,184.0,641.0,4084.0
1966,2018-03-23 22:00:00,1878.0,1417.0,2631.0,25.0,713.0,2153.0,23561.0,11462.0,1645.0,37.0,0.0,182.0,607.0,4300.0
1967,2018-03-23 23:00:00,1727.0,1573.0,2787.0,30.0,715.0,2046.0,21307.0,11464.0,1623.0,37.0,0.0,177.0,544.0,4335.0
1968,2018-03-24 00:00:00,1659.0,1517.0,2766.0,30.0,701.0,2070.0,18353.0,11466.0,1614.0,37.0,0.0,184.0,518.0,4429.0
1969,2018-03-24 01:00:00,1736.0,1520.0,2888.0,31.0,703.0,2052.0,16549.0,11465.0,1594.0,37.0,0.0,181.0,439.0,4490.0
1970,2018-03-24 02:00:00,1819.0,1529.0,2880.0,32.0,689.0,2050.0,15493.0,11464.0,1582.0,37.0,0.0,182.0,373.0,4413.0
1971,2018-03-24 03:00:00,1877.0,1523.0,2954.0,28.0,653.0,2033.0,15235.0,11465.0,1566.0,37.0,0.0,182.0,376.0,4221.0
1972,2018-03-24 04:00:00,1882.0,1540.0,2973.0,27.0,652.0,2025.0,15443.0,11465.0,1572.0,38.0,0.0,182.0,382.0,4203.0
1973,2018-03-24 05:00:00,1871.0,1532.0,3021.0,24.0,647.0,2060.0,16453.0,11467.0,1566.0,39.0,0.0,180.0,386.0,4225.0
1974,2018-03-24 06:00:00,1886.0,1529.0,3069.0,25.0,647.0,2174.0,17216.0,11464.0,1581.0,37.0,2.0,172.0,348.0,4208.0
1975,2018-03-24 07:00:00,1920.0,1606.0,3109.0,26.0,637.0,2412.0,20351.0,11464.0,1580.0,37.0,18.0,173.0,334.0,4047.0
1976,2018-03-24 08:00:00,1936.0,1668.0,3062.0,26.0,620.0,2612.0,22895.0,11465.0,1584.0,37.0,48.0,174.0,347.0,3907.0
1977,2018-03-24 09:00:00,1915.0,1686.0,3105.0,29.0,619.0,2549.0,23004.0,11463.0,1598.0,37.0,82.0,182.0,332.0,3631.0
1978,2018-03-24 10:00:00,1890.0,1713.0,2985.0,34.0,613.0,2404.0,22173.0,11462.0,1565.0,39.0,112.0,184.0,327.0,3623.0
1979,2018-03-24 11:00:00,1838.0,1715.0,3115.0,32.0,599.0,2258.0,21781.0,11463.0,1559.0,42.0,135.0,183.0,300.0,3665.0
1980,2018-03-24 12:00:00,1806.0,1694.0,3202.0,31.0,594.0,2161.0,20963.0,11463.0,1539.0,40.0,136.0,182.0,267.0,3623.0
1981,2018-03-24 13:00:00,1795.0,1698.0,3113.0,30.0,605.0,2174.0,20120.0,11464.0,1531.0,40.0,141.0,181.0,231.0,3665.0
1982,2018-03-24 14:00:00,1748.0,1478.0,2916.0,30.0,609.0,2172.0,19954.0,11463.0,1542.0,34.0,123.0,182.0,195.0,3629.0
1983,2018-03-24 15:00:00,1716.0,1666.0,2811.0,27.0,631.0,2271.0,20678.0,11464.0,1553.0,33.0,101.0,181.0,186.0,3572.0
1984,2018-03-24 16:00:00,1721.0,1705.0,3103.0,30.0,643.0,2435.0,22329.0,11462.0,1546.0,32.0,69.0,182.0,194.0,3459.0
1985,2018-03-24 17:00:00,1814.0,1738.0,3339.0,32.0,646.0,2445.0,24696.0,11461.0,1545.0,32.0,28.0,183.0,192.0,3367.0
1986,2018-03-24 18:00:00,1830.0,1739.0,3297.0,30.0,657.0,2606.0,26460.0,11459.0,1544.0,32.0,3.0,187.0,185.0,3454.0
1987,2018-03-24 19:00:00,1788.0,1749.0,3270.0,31.0,657.0,2645.0,26228.0,11459.0,1544.0,30.0,0.0,189.0,166.0,3512.0
1988,2018-03-24 20:00:00,1793.0,1709.0,3276.0,28.0,654.0,2393.0,24187.0,11461.0,1544.0,30.0,0.0,188.0,173.0,3400.0
1989,2018-03-24 21:00:00,1792.0,1654.0,3277.0,29.0,640.0,2313.0,22414.0,11463.0,1532.0,31.0,0.0,188.0,138.0,3433.0
1990,2018-03-24 22:00:00,1783.0,1660.0,2962.0,33.0,630.0,2008.0,20319.0,11463.0,1516.0,34.0,0.0,190.0,186.0,3388.0
1991,2018-03-24 23:00:00,1730.0,1540.0,2711.0,27.0,616.0,1824.0,17338.0,11465.0,1512.0,34.0,0.0,187.0,185.0,3383.0
1992,2018-03-25 00:00:00,1725.0,1473.0,2703.0,26.0,589.0,1832.0,15192.0,11466.0,1489.0,34.0,0.0,179.0,209.0,3448.0
1993,2018-03-25 01:00:00,1668.0,1433.0,2476.0,23.0,593.0,1829.0,14953.0,11465.0,1409.0,33.0,0.0,178.0,192.0,3356.0
1994,2018-03-25 03:00:00,1604.0,1441.0,2331.0,25.0,600.0,1866.0,15021.0,11464.0,1489.0,31.0,0.0,179.0,115.0,3452.0
1995,2018-03-25 04:00:00,1602.0,1460.0,2429.0,22.0,614.0,1847.0,14895.0,11464.0,1460.0,31.0,0.0,179.0,81.0,3362.0
1996,2018-03-25 05:00:00,1593.0,1467.0,2396.0,22.0,624.0,1841.0,15148.0,11461.0,1491.0,31.0,0.0,177.0,78.0,3393.0
1997,2018-03-25 06:00:00,1590.0,1516.0,2600.0,23.0,624.0,1950.0,15424.0,11461.0,1489.0,31.0,0.0,187.0,72.0,3224.0
1998,2018-03-25 07:00:00,1625.0,1545.0,2667.0,23.0,623.0,2118.0,16823.0,11461.0,1533.0,32.0,3.0,185.0,65.0,3105.0
1999,2018-03-25 08:00:00,1653.0,1591.0,2720.0,24.0,617.0,2157.0,18335.0,11462.0,1548.0,35.0,28.0,184.0,30.0,2736.0
2000,2018-03-25 09:00:00,1714.0,1611.0,2759.0,27.0,622.0,2350.0,20233.0,11462.0,1530.0,32.0,67.0,186.0,27.0,2334.0
2001,2018-03-25 10:00:00,1811.0,1614.0,2731.0,28.0,593.0,2376.0,21036.0,11460.0,1534.0,32.0,109.0,188.0,39.0,2111.0
2002,2018-03-25 11:00:00,1790.0,1424.0,2733.0,26.0,566.0,2339.0,20730.0,11461.0,1540.0,32.0,145.0,186.0,35.0,1997.0
2003,2018-03-25 12:00:00,1750.0,1406.0,2499.0,24.0,557.0,2266.0,20174.0,11461.0,1539.0,32.0,177.0,187.0,38.0,2108.0
2004,2018-03-25 13:00:00,1684.0,1624.0,2460.0,25.0,545.0,2198.0,19622.0,11460.0,1511.0,32.0,192.0,188.0,28.0,2231.0
2005,2018-03-25 14:00:00,1674.0,1637.0,2515.0,31.0,543.0,2152.0,18830.0,11458.0,1504.0,32.0,186.0,192.0,12.0,2298.0
2006,2018-03-25 15:00:00,1678.0,1647.0,2469.0,30.0,547.0,2145.0,18112.0,11460.0,1485.0,32.0,161.0,188.0,6.0,2301.0
2007,2018-03-25 16:00:00,1684.0,1625.0,2350.0,24.0,579.0,2064.0,18244.0,11457.0,1478.0,32.0,131.0,190.0,14.0,2447.0
2008,2018-03-25 17:00:00,1705.0,1641.0,2433.0,26.0,611.0,2064.0,19340.0,11458.0,1480.0,33.0,82.0,186.0,17.0,2485.0
2009,2018-03-25 18:00:00,1721.0,1640.0,2856.0,27.0,598.0,2183.0,21984.0,11456.0,1524.0,37.0,31.0,191.0,26.0,2698.0
2010,2018-03-25 19:00:00,1801.0,1624.0,3164.0,26.0,618.0,2589.0,24543.0,11457.0,1572.0,37.0,4.0,188.0,20.0,3131.0
2011,2018-03-25 20:00:00,1832.0,1644.0,3271.0,33.0,628.0,2689.0,24820.0,11458.0,1510.0,37.0,0.0,190.0,29.0,3364.0
2012,2018-03-25 21:00:00,1821.0,1635.0,3178.0,32.0,635.0,2499.0,23971.0,11460.0,1455.0,37.0,0.0,189.0,51.0,3407.0
2013,2018-03-25 22:00:00,1800.0,1601.0,2965.0,28.0,630.0,2204.0,21932.0,11460.0,1464.0,37.0,0.0,189.0,155.0,3477.0
2014,2018-03-25 23:00:00,1740.0,1587.0,2819.0,28.0,642.0,2030.0,19298.0,11464.0,1474.0,37.0,0.0,189.0,187.0,3507.0
2015,2018-03-26 00:00:00,1641.0,1557.0,2444.0,24.0,637.0,2005.0,17629.0,11463.0,1472.0,37.0,0.0,183.0,193.0,3396.0
2016,2018-03-26 01:00:00,1569.0,1574.0,2293.0,25.0,638.0,1994.0,16818.0,11453.0,1485.0,37.0,0.0,181.0,206.0,3300.0
2017,2018-03-26 02:00:00,1622.0,1552.0,2349.0,23.0,666.0,1927.0,15900.0,11439.0,1501.0,37.0,0.0,178.0,278.0,3136.0
2018,2018-03-26 03:00:00,1743.0,1541.0,2403.0,23.0,682.0,1902.0,15668.0,11436.0,1513.0,37.0,0.0,171.0,206.0,3103.0
2019,2018-03-26 04:00:00,1749.0,1566.0,2562.0,23.0,682.0,1997.0,17275.0,11439.0,1545.0,36.0,0.0,175.0,131.0,3163.0
2020,2018-03-26 05:00:00,1752.0,1602.0,2856.0,24.0,720.0,2255.0,21435.0,11440.0,1613.0,34.0,0.0,177.0,98.0,3139.0
2021,2018-03-26 06:00:00,1818.0,1724.0,3418.0,31.0,801.0,2596.0,27708.0,11438.0,1675.0,29.0,0.0,186.0,129.0,3093.0
2022,2018-03-26 07:00:00,1862.0,1937.0,3452.0,37.0,820.0,2906.0,30743.0,11440.0,1707.0,27.0,5.0,189.0,193.0,2924.0
2023,2018-03-26 08:00:00,1968.0,2073.0,3556.0,41.0,825.0,3070.0,32638.0,11443.0,1688.0,27.0,43.0,192.0,157.0,2610.0
2024,2018-03-26 09:00:00,2022.0,2148.0,3563.0,40.0,824.0,3103.0,32935.0,11438.0,1679.0,27.0,116.0,196.0,165.0,2203.0
2025,2018-03-26 10:00:00,2002.0,2103.0,3507.0,34.0,805.0,2999.0,32522.0,11441.0,1692.0,27.0,197.0,193.0,193.0,2107.0
2026,2018-03-26 11:00:00,2111.0,2084.0,3513.0,38.0,795.0,2926.0,31936.0,11437.0,1699.0,28.0,283.0,197.0,169.0,2053.0
2027,2018-03-26 12:00:00,1975.0,2028.0,3542.0,40.0,792.0,2841.0,31280.0,11436.0,1694.0,29.0,326.0,191.0,89.0,2106.0
2028,2018-03-26 13:00:00,1946.0,1891.0,3436.0,35.0,779.0,2828.0,30403.0,11434.0,1690.0,29.0,344.0,183.0,96.0,2043.0
2029,2018-03-26 14:00:00,1880.0,1786.0,3523.0,30.0,761.0,2871.0,30296.0,11429.0,1684.0,29.0,316.0,171.0,90.0,2137.0
2030,2018-03-26 15:00:00,1845.0,1778.0,3486.0,30.0,741.0,2784.0,29537.0,11427.0,1679.0,29.0,286.0,164.0,81.0,2217.0
2031,2018-03-26 16:00:00,1767.0,1749.0,3462.0,32.0,738.0,2670.0,28689.0,11429.0,1668.0,29.0,234.0,159.0,69.0,2290.0
2032,2018-03-26 17:00:00,1728.0,1771.0,3519.0,36.0,742.0,2725.0,29444.0,11432.0,1674.0,29.0,150.0,159.0,59.0,2312.0
2033,2018-03-26 18:00:00,1711.0,1793.0,3599.0,34.0,779.0,2777.0,30411.0,11431.0,1691.0,29.0,62.0,157.0,95.0,2436.0
2034,2018-03-26 19:00:00,1713.0,1831.0,3623.0,32.0,797.0,2989.0,31543.0,11427.0,1714.0,29.0,9.0,156.0,84.0,2604.0
2035,2018-03-26 20:00:00,1736.0,1707.0,3623.0,35.0,800.0,2769.0,30910.0,11431.0,1682.0,29.0,0.0,158.0,57.0,2709.0
2036,2018-03-26 21:00:00,1767.0,1723.0,3587.0,27.0,783.0,2699.0,29181.0,11447.0,1707.0,29.0,0.0,153.0,71.0,2766.0
2037,2018-03-26 22:00:00,1777.0,1665.0,3451.0,28.0,709.0,2549.0,26918.0,11453.0,1711.0,29.0,0.0,153.0,81.0,2851.0
2038,2018-03-26 23:00:00,1794.0,1602.0,3421.0,28.0,681.0,2361.0,23841.0,11457.0,1741.0,29.0,0.0,155.0,81.0,2883.0
2039,2018-03-27 00:00:00,1806.0,1565.0,3456.0,26.0,683.0,2274.0,21222.0,11455.0,1727.0,29.0,0.0,154.0,79.0,3023.0
2040,2018-03-27 01:00:00,1785.0,1569.0,3291.0,22.0,686.0,2128.0,19268.0,11455.0,1674.0,30.0,0.0,154.0,77.0,2987.0
2041,2018-03-27 02:00:00,1798.0,1554.0,3240.0,19.0,687.0,2171.0,18646.0,11455.0,1633.0,30.0,0.0,152.0,52.0,2962.0
2042,2018-03-27 03:00:00,1786.0,1538.0,3184.0,17.0,682.0,2105.0,18313.0,11454.0,1644.0,29.0,0.0,152.0,62.0,2987.0
2043,2018-03-27 04:00:00,1783.0,1529.0,3211.0,16.0,684.0,2191.0,19743.0,11425.0,1667.0,29.0,0.0,149.0,46.0,2983.0
2044,2018-03-27 05:00:00,1802.0,1636.0,3463.0,16.0,727.0,2433.0,23936.0,11250.0,1758.0,29.0,0.0,154.0,35.0,2986.0
2045,2018-03-27 06:00:00,1848.0,1910.0,3651.0,26.0,800.0,2865.0,29980.0,11217.0,1866.0,30.0,0.0,179.0,33.0,2994.0
2046,2018-03-27 07:00:00,1995.0,2215.0,3792.0,33.0,820.0,3225.0,32846.0,11215.0,1869.0,29.0,4.0,196.0,26.0,2818.0
2047,2018-03-27 08:00:00,2014.0,2369.0,3862.0,124.0,832.0,3158.0,33148.0,11210.0,1829.0,28.0,31.0,189.0,14.0,2449.0
2048,2018-03-27 09:00:00,1987.0,2282.0,3858.0,109.0,831.0,3131.0,33100.0,11207.0,1836.0,29.0,73.0,181.0,29.0,2098.0
2049,2018-03-27 10:00:00,1978.0,2273.0,3746.0,40.0,819.0,3105.0,32538.0,11228.0,1834.0,26.0,123.0,161.0,80.0,1990.0
2050,2018-03-27 11:00:00,1880.0,2102.0,3621.0,34.0,826.0,2927.0,31793.0,11329.0,1816.0,27.0,190.0,144.0,157.0,2021.0
2051,2018-03-27 12:00:00,1857.0,2002.0,3417.0,34.0,815.0,2902.0,30449.0,11430.0,1798.0,28.0,215.0,140.0,181.0,2093.0
2052,2018-03-27 13:00:00,1863.0,1844.0,3328.0,32.0,765.0,2823.0,29098.0,11450.0,1763.0,28.0,197.0,136.0,316.0,2315.0
