Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Total_production,Share_Wind,Share_Conv
2017-09-21 10:00:00,1082.0,993.0,1960.0,83.0,447.0,3860.0,26820.0,7661.0,1233.0,43.0,165.0,132.0,49.0,1487.0,196.0,46015.0,0.033380419428447244,0.9620993154406172
2017-09-21 11:00:00,1031.0,948.0,1911.0,79.0,439.0,3867.0,26534.0,7668.0,1366.0,42.0,217.0,130.0,50.0,1408.0,195.0,45690.0,0.03191070256073539,0.9624206609761435
2017-09-21 12:00:00,1000.0,909.0,1860.0,74.0,445.0,3767.0,26058.0,7682.0,1371.0,41.0,255.0,132.0,38.0,1423.0,194.0,45055.0,0.03242703362556875,0.9610032182887582
2017-09-21 13:00:00,989.0,928.0,1899.0,80.0,394.0,3707.0,25447.0,7694.0,1157.0,43.0,271.0,134.0,22.0,1410.0,193.0,44175.0,0.03241652518392756,0.9604753820033956
2017-09-21 14:00:00,991.0,949.0,1820.0,79.0,362.0,3625.0,24915.0,7695.0,1121.0,43.0,253.0,106.0,40.0,1451.0,191.0,43450.0,0.034315304948216344,0.9588722669735328
2017-09-21 15:00:00,883.0,909.0,1721.0,77.0,364.0,3632.0,25060.0,7707.0,1060.0,43.0,207.0,108.0,57.0,1532.0,186.0,43360.0,0.03664667896678967,0.9575876383763837
2017-09-21 16:00:00,927.0,916.0,1748.0,70.0,385.0,3746.0,25333.0,7711.0,1075.0,43.0,151.0,116.0,64.0,1650.0,187.0,43935.0,0.039012177079776944,0.9565722089450325
2017-09-21 17:00:00,1149.0,981.0,1913.0,70.0,418.0,3737.0,25922.0,7717.0,1068.0,44.0,90.0,116.0,75.0,1728.0,189.0,45028.0,0.0400417517988807,0.9569823221106867
2017-09-21 18:00:00,1185.0,949.0,1912.0,69.0,417.0,3779.0,25996.0,7727.0,1076.0,44.0,31.0,117.0,104.0,1883.0,190.0,45289.0,0.043873788337123805,0.9544701803970059
2017-09-21 19:00:00,1189.0,923.0,1929.0,69.0,459.0,3786.0,26430.0,7725.0,1027.0,44.0,2.0,116.0,127.0,2224.0,191.0,46050.0,0.051053203040173724,0.9479478827361564
2017-09-21 20:00:00,1041.0,899.0,1642.0,67.0,422.0,3686.0,25309.0,7728.0,1032.0,44.0,0.0,115.0,160.0,2502.0,191.0,44647.0,0.05962326696082604,0.939391224494367
2017-09-21 21:00:00,946.0,787.0,1069.0,67.0,337.0,3498.0,23887.0,7736.0,853.0,44.0,0.0,111.0,128.0,2644.0,183.0,42107.0,0.06583228441826774,0.9331227586862042
2017-09-21 22:00:00,901.0,747.0,792.0,67.0,300.0,3479.0,21595.0,7737.0,882.0,44.0,0.0,111.0,95.0,2668.0,175.0,39418.0,0.07009488051144147,0.9287888781774823
2017-09-21 23:00:00,866.0,691.0,739.0,67.0,294.0,3250.0,19356.0,7736.0,850.0,44.0,0.0,117.0,69.0,2654.0,167.0,36733.0,0.07412952930607355,0.9246726376827376
2017-09-22 00:00:00,836.0,664.0,675.0,67.0,293.0,3197.0,17575.0,7727.0,850.0,44.0,0.0,116.0,74.0,2656.0,162.0,34774.0,0.07850693046529016,0.9202277563697016
2017-09-22 01:00:00,838.0,670.0,680.0,68.0,289.0,3201.0,16412.0,7728.0,840.0,44.0,0.0,114.0,71.0,2591.0,154.0,33546.0,0.07935372324569248,0.9193346449651225
2017-09-22 02:00:00,890.0,671.0,687.0,70.0,290.0,3131.0,15956.0,7727.0,841.0,44.0,0.0,115.0,67.0,2500.0,152.0,32989.0,0.07781381672678772,0.920852405347237
2017-09-22 03:00:00,824.0,662.0,694.0,67.0,295.0,3142.0,15862.0,7729.0,831.0,44.0,0.0,114.0,91.0,2432.0,151.0,32787.0,0.07695123067069265,0.9217067740262909
2017-09-22 04:00:00,789.0,659.0,728.0,66.0,308.0,3257.0,16473.0,7730.0,821.0,44.0,0.0,114.0,99.0,2434.0,151.0,33522.0,0.07556231728417159,0.9231251118668338
2017-09-22 05:00:00,827.0,673.0,942.0,69.0,333.0,3408.0,18696.0,7730.0,829.0,44.0,0.0,116.0,103.0,2454.0,156.0,36224.0,0.07058856007067138,0.9281967756183745
2017-09-22 06:00:00,902.0,749.0,1418.0,71.0,390.0,3749.0,22970.0,7730.0,835.0,44.0,0.0,116.0,102.0,2469.0,168.0,41545.0,0.061884703333734505,0.9370562041160188
2017-09-22 07:00:00,1071.0,912.0,1613.0,76.0,475.0,3884.0,25613.0,7736.0,844.0,44.0,19.0,117.0,135.0,2431.0,182.0,44970.0,0.05706026239715366,0.9415388036468757
2017-09-22 08:00:00,1098.0,939.0,1664.0,79.0,499.0,3885.0,26462.0,7740.0,842.0,44.0,85.0,117.0,102.0,2279.0,186.0,45835.0,0.051947201919930186,0.9452383549689102
2017-09-22 09:00:00,1107.0,928.0,1681.0,83.0,498.0,3927.0,26528.0,7744.0,836.0,44.0,154.0,122.0,70.0,2208.0,187.0,45930.0,0.04959721315044633,0.9460918789462225
2017-09-22 10:00:00,1145.0,1000.0,1657.0,83.0,485.0,3924.0,26471.0,7752.0,832.0,44.0,229.0,120.0,70.0,2103.0,187.0,45915.0,0.04732658172710443,0.9467276489164761
2017-09-22 11:00:00,1140.0,1074.0,1528.0,76.0,477.0,3900.0,26208.0,7748.0,840.0,45.0,292.0,115.0,86.0,2062.0,188.0,45591.0,0.04711456208462197,0.9454936281283587
2017-09-22 12:00:00,1135.0,1061.0,1503.0,74.0,465.0,3916.0,25861.0,7766.0,824.0,44.0,336.0,111.0,73.0,1891.0,187.0,45060.0,0.043586329338659566,0.9479804704837994
2017-09-22 13:00:00,1132.0,956.0,1440.0,73.0,473.0,3747.0,25276.0,7781.0,827.0,43.0,328.0,116.0,70.0,1780.0,184.0,44042.0,0.04200535852141138,0.9495708641751056
2017-09-22 14:00:00,1076.0,926.0,1207.0,71.0,448.0,3664.0,24684.0,7786.0,822.0,43.0,297.0,116.0,81.0,1711.0,185.0,42932.0,0.04174042672132675,0.9503400726730644
2017-09-22 15:00:00,945.0,908.0,1080.0,71.0,399.0,3619.0,24889.0,7792.0,816.0,44.0,210.0,116.0,59.0,1616.0,181.0,42564.0,0.03935250446386618,0.9546800112771356
2017-09-22 16:00:00,1134.0,943.0,1138.0,74.0,359.0,3720.0,25059.0,7795.0,809.0,43.0,148.0,117.0,40.0,1552.0,183.0,42931.0,0.037082760709044746,0.9584682397335259
2017-09-22 17:00:00,1164.0,948.0,1326.0,75.0,349.0,3832.0,25361.0,7798.0,811.0,45.0,90.0,118.0,33.0,1587.0,186.0,43537.0,0.03720972965523578,0.9596894595401613
2017-09-22 18:00:00,1168.0,996.0,1338.0,75.0,379.0,3875.0,25715.0,7801.0,815.0,45.0,27.0,118.0,57.0,1593.0,186.0,44002.0,0.037498295532021275,0.9608654152083996
2017-09-22 19:00:00,1171.0,1005.0,1358.0,76.0,418.0,3961.0,25851.0,7802.0,821.0,45.0,1.0,120.0,58.0,1670.0,187.0,44357.0,0.038956647203372635,0.9600063124196857
2017-09-22 20:00:00,1041.0,894.0,1329.0,71.0,389.0,3666.0,24147.0,7802.0,825.0,45.0,0.0,117.0,47.0,1706.0,186.0,42079.0,0.041659735259868345,0.9572708476912474
2017-09-22 21:00:00,998.0,729.0,1279.0,68.0,338.0,3483.0,22950.0,7808.0,823.0,45.0,0.0,115.0,49.0,1565.0,177.0,40250.0,0.04009937888198758,0.9587826086956521
2017-09-22 22:00:00,973.0,688.0,1252.0,68.0,326.0,3364.0,21678.0,7811.0,803.0,45.0,0.0,116.0,62.0,1453.0,174.0,38639.0,0.03920908926214447,0.9596262843241284
2017-09-22 23:00:00,931.0,670.0,1098.0,68.0,315.0,3241.0,20007.0,7812.0,785.0,45.0,0.0,116.0,75.0,1351.0,168.0,36514.0,0.03905351372076464,0.9597140822698144
2017-09-23 00:00:00,907.0,593.0,760.0,71.0,247.0,3301.0,19165.0,7814.0,745.0,45.0,0.0,117.0,42.0,1211.0,162.0,35018.0,0.03578159803529613,0.9629333485635959
2017-09-23 01:00:00,921.0,589.0,723.0,71.0,201.0,3211.0,18161.0,7813.0,737.0,42.0,0.0,109.0,24.0,1130.0,159.0,33732.0,0.034210838373058224,0.9645440531246294
2017-09-23 02:00:00,918.0,581.0,699.0,70.0,195.0,3190.0,17832.0,7811.0,752.0,40.0,0.0,103.0,17.0,1029.0,156.0,33237.0,0.03147095104853025,0.9673255708999007
2017-09-23 03:00:00,956.0,598.0,638.0,72.0,188.0,3177.0,17793.0,7811.0,755.0,40.0,0.0,100.0,10.0,986.0,156.0,33124.0,0.030068832266634465,0.9687235841081995
2017-09-23 04:00:00,972.0,629.0,553.0,68.0,190.0,3185.0,17862.0,7799.0,759.0,40.0,0.0,98.0,13.0,961.0,156.0,33129.0,0.029400223369253523,0.9693923752603459
2017-09-23 05:00:00,1072.0,642.0,539.0,70.0,190.0,3284.0,18136.0,7795.0,761.0,44.0,0.0,102.0,21.0,928.0,157.0,33584.0,0.02825750357313006,0.9704323487374941
2017-09-23 06:00:00,1004.0,672.0,597.0,71.0,194.0,3352.0,19276.0,7795.0,766.0,46.0,0.0,106.0,23.0,924.0,160.0,34826.0,0.027192327571354737,0.9714868201918108
2017-09-23 07:00:00,1094.0,734.0,846.0,74.0,211.0,3387.0,20773.0,7799.0,786.0,46.0,16.0,106.0,16.0,884.0,165.0,36772.0,0.02447514413140433,0.9738387903839878
2017-09-23 08:00:00,1133.0,762.0,867.0,73.0,215.0,3452.0,22475.0,7803.0,788.0,46.0,85.0,106.0,24.0,820.0,171.0,38649.0,0.021837563714455742,0.9747729566094854
2017-09-23 09:00:00,1130.0,765.0,847.0,73.0,210.0,3588.0,23716.0,7807.0,798.0,46.0,172.0,106.0,35.0,736.0,176.0,40029.0,0.019261035749081917,0.9752929126383372
2017-09-23 10:00:00,1089.0,746.0,889.0,78.0,208.0,3678.0,24107.0,7808.0,793.0,46.0,264.0,106.0,38.0,686.0,180.0,40536.0,0.017860667061377542,0.9744918097493586
2017-09-23 11:00:00,1085.0,760.0,842.0,83.0,207.0,3753.0,23991.0,7808.0,795.0,46.0,305.0,107.0,29.0,581.0,181.0,40392.0,0.015102000396118044,0.9762081600316894
2017-09-23 12:00:00,943.0,736.0,642.0,70.0,205.0,3613.0,23018.0,7809.0,791.0,46.0,324.0,103.0,24.0,550.0,180.0,38874.0,0.01476565313577198,0.9757164171425632
2017-09-23 13:00:00,927.0,740.0,602.0,70.0,212.0,3410.0,23046.0,7808.0,760.0,46.0,307.0,104.0,16.0,525.0,177.0,38573.0,0.014025354522593524,0.9768231664635885
2017-09-23 14:00:00,951.0,768.0,642.0,74.0,213.0,3386.0,23261.0,7807.0,774.0,47.0,271.0,103.0,9.0,545.0,177.0,38851.0,0.014259607217317444,0.9775552752824895
2017-09-23 15:00:00,952.0,750.0,649.0,71.0,207.0,3480.0,23082.0,7806.0,768.0,46.0,206.0,102.0,9.0,580.0,178.0,38708.0,0.015216492714684303,0.9782732251730908
2017-09-23 16:00:00,993.0,759.0,706.0,77.0,211.0,3545.0,23655.0,7789.0,757.0,46.0,150.0,107.0,13.0,630.0,180.0,39438.0,0.016304072214615346,0.9787261017292966
2017-09-23 17:00:00,964.0,801.0,620.0,80.0,214.0,3656.0,24329.0,7764.0,746.0,46.0,84.0,108.0,13.0,720.0,182.0,40145.0,0.018258811807198905,0.9785029268900237
2017-09-23 18:00:00,1116.0,821.0,808.0,78.0,217.0,3652.0,24564.0,7780.0,711.0,46.0,26.0,106.0,37.0,886.0,183.0,40848.0,0.02259596553074814,0.975641402271837
2017-09-23 19:00:00,1141.0,816.0,867.0,72.0,204.0,3659.0,24758.0,7793.0,760.0,46.0,2.0,103.0,40.0,1062.0,184.0,41323.0,0.026667957311908623,0.9721704619703313
2017-09-23 20:00:00,1130.0,780.0,853.0,70.0,193.0,3578.0,23694.0,7799.0,760.0,46.0,0.0,103.0,45.0,1165.0,184.0,40216.0,0.030087527352297593,0.9687686492938135
2017-09-23 21:00:00,1047.0,701.0,834.0,72.0,200.0,3506.0,22817.0,7806.0,744.0,44.0,0.0,103.0,61.0,1208.0,177.0,39143.0,0.03241958970952661,0.966456326801727
2017-09-23 22:00:00,1022.0,659.0,698.0,72.0,194.0,3436.0,20912.0,7808.0,744.0,43.0,0.0,104.0,76.0,1250.0,171.0,37018.0,0.03582041169160949,0.9630179912475012
2017-09-23 23:00:00,921.0,625.0,502.0,69.0,190.0,3222.0,19374.0,7806.0,741.0,43.0,0.0,103.0,96.0,1242.0,166.0,34934.0,0.03830079578633996,0.9604683116734414
2017-09-24 00:00:00,922.0,630.0,485.0,72.0,197.0,3124.0,17913.0,7803.0,734.0,43.0,0.0,104.0,97.0,1246.0,160.0,33370.0,0.040245729697332935,0.9584656877434822
2017-09-24 01:00:00,835.0,617.0,466.0,68.0,200.0,3034.0,17373.0,7806.0,744.0,43.0,0.0,102.0,80.0,1262.0,156.0,32630.0,0.04112779650628256,0.9575543977934416
2017-09-24 02:00:00,913.0,610.0,467.0,68.0,200.0,3051.0,16693.0,7809.0,749.0,43.0,0.0,102.0,77.0,1242.0,155.0,32024.0,0.04118785910567075,0.9574693979515363
2017-09-24 03:00:00,868.0,620.0,473.0,70.0,203.0,3013.0,16348.0,7810.0,748.0,43.0,0.0,101.0,70.0,1248.0,153.0,31615.0,0.041689071643207336,0.9569508144867942
2017-09-24 04:00:00,871.0,625.0,485.0,71.0,203.0,3029.0,16278.0,7811.0,743.0,43.0,0.0,104.0,61.0,1311.0,153.0,31635.0,0.043369685474948634,0.9552710605342184
2017-09-24 05:00:00,957.0,626.0,529.0,71.0,203.0,3121.0,16978.0,7811.0,740.0,43.0,0.0,104.0,69.0,1362.0,154.0,32614.0,0.043876862697001286,0.9548046851045563
2017-09-24 06:00:00,994.0,644.0,569.0,71.0,203.0,3271.0,17400.0,7812.0,735.0,43.0,0.0,103.0,94.0,1449.0,157.0,33388.0,0.046214208697735716,0.952497903438361
2017-09-24 07:00:00,970.0,633.0,596.0,72.0,197.0,3335.0,18153.0,7812.0,737.0,43.0,4.0,98.0,140.0,1428.0,159.0,34218.0,0.04582383540826466,0.9528026185048805
2017-09-24 08:00:00,952.0,672.0,608.0,70.0,195.0,3409.0,20182.0,7812.0,735.0,43.0,25.0,94.0,156.0,1309.0,162.0,36262.0,0.04040041917158458,0.9577243395289835
2017-09-24 09:00:00,975.0,776.0,701.0,79.0,189.0,3505.0,22246.0,7812.0,713.0,43.0,56.0,98.0,121.0,1155.0,170.0,38469.0,0.033169565104369754,0.964256934154774
2017-09-24 10:00:00,1038.0,717.0,667.0,69.0,167.0,3605.0,22680.0,7809.0,717.0,43.0,77.0,94.0,124.0,1083.0,176.0,38890.0,0.031036256106968373,0.9658781177680638
2017-09-24 11:00:00,944.0,702.0,680.0,71.0,160.0,3638.0,22854.0,7808.0,722.0,43.0,117.0,94.0,117.0,1059.0,176.0,39009.0,0.030146889179420135,0.9657514932451485
2017-09-24 12:00:00,930.0,681.0,621.0,71.0,156.0,3655.0,22364.0,7808.0,723.0,43.0,165.0,94.0,154.0,1127.0,175.0,38592.0,0.033193407960199005,0.9614168739635157
2017-09-24 13:00:00,797.0,692.0,573.0,72.0,157.0,3465.0,21295.0,7808.0,720.0,43.0,182.0,94.0,233.0,1165.0,172.0,37296.0,0.03748391248391248,0.956483268983269
2017-09-24 14:00:00,794.0,683.0,543.0,72.0,166.0,3414.0,20492.0,7807.0,714.0,43.0,183.0,95.0,225.0,1250.0,167.0,36481.0,0.04043200570159809,0.9533729886790384
2017-09-24 15:00:00,852.0,724.0,583.0,76.0,164.0,3445.0,20535.0,7799.0,706.0,43.0,169.0,97.0,267.0,1222.0,165.0,36682.0,0.04059211602420806,0.9536284826345347
2017-09-24 16:00:00,947.0,736.0,596.0,74.0,155.0,3532.0,21639.0,7793.0,695.0,43.0,138.0,96.0,260.0,1199.0,168.0,37903.0,0.03849299527741867,0.9567316571247658
2017-09-24 17:00:00,1003.0,785.0,696.0,75.0,160.0,3590.0,23616.0,7785.0,709.0,43.0,96.0,96.0,327.0,1315.0,173.0,40296.0,0.040748461385745484,0.9558020647210641
2017-09-24 18:00:00,1059.0,859.0,885.0,78.0,174.0,3641.0,24211.0,7779.0,706.0,43.0,37.0,97.0,432.0,1480.0,179.0,41481.0,0.04609339215544466,0.95197801403052
2017-09-24 19:00:00,1070.0,855.0,896.0,72.0,181.0,3689.0,24526.0,7774.0,693.0,43.0,2.0,93.0,523.0,1839.0,182.0,42256.0,0.05589738735327528,0.9430376751230595
2017-09-24 20:00:00,1042.0,823.0,900.0,71.0,189.0,3612.0,23507.0,7769.0,724.0,43.0,0.0,94.0,562.0,2190.0,182.0,41526.0,0.06627173337186341,0.9326927707942012
2017-09-24 21:00:00,865.0,757.0,761.0,69.0,200.0,3506.0,22381.0,7772.0,737.0,43.0,0.0,94.0,685.0,2381.0,177.0,40251.0,0.07617202057091749,0.9227596829892425
2017-09-24 22:00:00,749.0,731.0,583.0,68.0,195.0,3270.0,20716.0,7788.0,766.0,43.0,0.0,92.0,781.0,2505.0,175.0,38287.0,0.08582547601013399,0.9130514273774388
2017-09-24 23:00:00,762.0,691.0,526.0,67.0,200.0,3136.0,18363.0,7799.0,759.0,43.0,0.0,92.0,784.0,2563.0,165.0,35785.0,0.0935308089981836,0.9052675702109823
2017-09-25 00:00:00,754.0,683.0,480.0,71.0,202.0,2942.0,16799.0,7800.0,745.0,43.0,0.0,93.0,689.0,2440.0,156.0,33741.0,0.09273584066862274,0.9059897454135918
2017-09-25 01:00:00,774.0,698.0,483.0,75.0,204.0,2938.0,16427.0,7800.0,746.0,43.0,0.0,95.0,527.0,2384.0,153.0,33194.0,0.08769657166957884,0.911008013496415
2017-09-25 02:00:00,792.0,678.0,440.0,67.0,210.0,2892.0,16371.0,7799.0,752.0,43.0,0.0,91.0,474.0,2365.0,153.0,32974.0,0.08609813792685146,0.9125978043306848
2017-09-25 03:00:00,775.0,686.0,484.0,70.0,213.0,2900.0,16785.0,7798.0,757.0,43.0,0.0,93.0,409.0,2278.0,153.0,33291.0,0.08071250488119912,0.9179958547355141
2017-09-25 04:00:00,779.0,681.0,495.0,67.0,215.0,2902.0,17333.0,7789.0,767.0,43.0,0.0,93.0,431.0,2209.0,155.0,33804.0,0.07809726659566915,0.9206306945923559
2017-09-25 05:00:00,772.0,692.0,692.0,67.0,223.0,3100.0,19174.0,7792.0,775.0,43.0,0.0,94.0,513.0,2319.0,161.0,36256.0,0.07811120917917035,0.9207027802294793
2017-09-25 06:00:00,757.0,789.0,996.0,71.0,227.0,3523.0,23070.0,7793.0,811.0,43.0,0.0,96.0,537.0,2441.0,171.0,41154.0,0.07236234630898576,0.9265927977839336
2017-09-25 07:00:00,804.0,891.0,1047.0,118.0,223.0,3880.0,25777.0,7793.0,820.0,43.0,6.0,98.0,549.0,2605.0,184.0,44654.0,0.07063197026022305,0.9282707036323734
2017-09-25 08:00:00,930.0,917.0,1104.0,81.0,211.0,3876.0,26288.0,7803.0,821.0,43.0,43.0,96.0,638.0,2761.0,187.0,45612.0,0.07451986319389635,0.9235946680698062
2017-09-25 09:00:00,967.0,915.0,1043.0,79.0,198.0,3719.0,26167.0,7804.0,796.0,37.0,90.0,98.0,577.0,3163.0,187.0,45653.0,0.08192232711979497,0.9152958184566184
2017-09-25 10:00:00,1017.0,899.0,932.0,79.0,187.0,3736.0,26035.0,7806.0,810.0,35.0,144.0,96.0,597.0,3040.0,187.0,45413.0,0.08008719970052629,0.9159711976746746
2017-09-25 11:00:00,900.0,870.0,829.0,83.0,176.0,3705.0,25620.0,7805.0,790.0,37.0,224.0,94.0,729.0,2938.0,190.0,44800.0,0.08185267857142857,0.9123214285714286
2017-09-25 12:00:00,934.0,788.0,718.0,80.0,164.0,3776.0,24996.0,7805.0,784.0,37.0,295.0,92.0,662.0,3116.0,188.0,44247.0,0.08538431984089317,0.9071123465997695
2017-09-25 13:00:00,989.0,789.0,677.0,79.0,153.0,3576.0,24388.0,7801.0,783.0,37.0,358.0,96.0,681.0,3251.0,184.0,43658.0,0.09006367676027303,0.9008887260066883
2017-09-25 14:00:00,995.0,796.0,673.0,76.0,145.0,3542.0,23794.0,7801.0,776.0,37.0,359.0,97.0,682.0,3271.0,183.0,43044.0,0.09183626057057895,0.8989638509432208
2017-09-25 15:00:00,1002.0,797.0,597.0,70.0,149.0,3681.0,24134.0,7796.0,771.0,37.0,289.0,94.0,638.0,3173.0,181.0,43228.0,0.08816045155917461,0.9042981400943833
2017-09-25 16:00:00,1018.0,801.0,697.0,72.0,150.0,3809.0,24458.0,7782.0,767.0,20.0,176.0,96.0,627.0,3073.0,185.0,43546.0,0.08496762044734305,0.910531392091122
2017-09-25 17:00:00,1069.0,812.0,816.0,77.0,156.0,3739.0,24719.0,7768.0,754.0,32.0,76.0,96.0,588.0,2928.0,187.0,43630.0,0.0805867522347009,0.9169378867751548
2017-09-25 18:00:00,1084.0,841.0,925.0,79.0,164.0,3791.0,25050.0,7760.0,759.0,37.0,20.0,98.0,573.0,2805.0,188.0,43986.0,0.07679716273359706,0.9219069703996726
2017-09-25 19:00:00,1034.0,846.0,927.0,71.0,179.0,3909.0,25426.0,7770.0,748.0,37.0,1.0,95.0,562.0,2997.0,188.0,44602.0,0.07979462804358549,0.9193533922245639
2017-09-25 20:00:00,1041.0,792.0,768.0,69.0,181.0,3573.0,24047.0,7785.0,743.0,36.0,0.0,94.0,610.0,2991.0,189.0,42730.0,0.08427334425462205,0.914884156330447
2017-09-25 21:00:00,1043.0,777.0,686.0,75.0,181.0,3426.0,22071.0,7793.0,743.0,37.0,0.0,97.0,520.0,2929.0,181.0,40378.0,0.08541780177324286,0.9136658576452523
2017-09-25 22:00:00,1042.0,722.0,587.0,71.0,184.0,3174.0,20117.0,7799.0,742.0,36.0,0.0,94.0,463.0,2870.0,174.0,37901.0,0.08793963219967811,0.9111105247882642
2017-09-25 23:00:00,1032.0,727.0,585.0,74.0,185.0,3066.0,18056.0,7803.0,742.0,35.0,0.0,93.0,423.0,2801.0,165.0,35622.0,0.09050586716074337,0.9085115939587896
2017-09-26 00:00:00,955.0,657.0,486.0,68.0,181.0,2992.0,16171.0,7802.0,742.0,37.0,0.0,92.0,573.0,2731.0,159.0,33487.0,0.0986651536417117,0.9002299399767074
2017-09-26 01:00:00,832.0,672.0,490.0,74.0,182.0,2917.0,15452.0,7803.0,738.0,39.0,0.0,94.0,630.0,2613.0,156.0,32536.0,0.09967420703221047,0.8991271207278092
2017-09-26 02:00:00,812.0,663.0,474.0,72.0,180.0,2910.0,15299.0,7803.0,733.0,39.0,0.0,93.0,660.0,2552.0,154.0,32290.0,0.09947352121399815,0.8993186745122329
2017-09-26 03:00:00,807.0,659.0,480.0,70.0,184.0,2925.0,15311.0,7800.0,716.0,40.0,0.0,93.0,639.0,2569.0,154.0,32293.0,0.09934041433127923,0.8994209271359118
2017-09-26 04:00:00,777.0,658.0,494.0,69.0,184.0,2986.0,16053.0,7800.0,722.0,41.0,0.0,92.0,639.0,2664.0,155.0,33179.0,0.09955092076313331,0.8992133578468309
2017-09-26 05:00:00,820.0,677.0,573.0,72.0,197.0,3207.0,18692.0,7799.0,735.0,25.0,0.0,94.0,648.0,2702.0,163.0,36241.0,0.09243674291548247,0.9068734306448497
2017-09-26 06:00:00,975.0,785.0,671.0,77.0,214.0,3684.0,22843.0,7800.0,751.0,24.0,0.0,93.0,654.0,2688.0,177.0,41259.0,0.08100050897985894,0.9184177997527813
2017-09-26 07:00:00,1124.0,916.0,946.0,83.0,230.0,3773.0,25714.0,7797.0,800.0,24.0,5.0,90.0,669.0,2617.0,189.0,44788.0,0.07336786639278378,0.9259846387425203
2017-09-26 08:00:00,1157.0,958.0,1068.0,100.0,229.0,3872.0,26277.0,7788.0,814.0,23.0,38.0,88.0,676.0,2499.0,191.0,45587.0,0.06964704850066905,0.9290148507249874
2017-09-26 09:00:00,1175.0,983.0,1100.0,82.0,209.0,3800.0,26220.0,7655.0,802.0,24.0,75.0,91.0,652.0,2444.0,195.0,45312.0,0.06832627118644068,0.929488877118644
2017-09-26 10:00:00,1081.0,1001.0,1065.0,81.0,208.0,3776.0,25936.0,7571.0,771.0,24.0,104.0,86.0,639.0,2548.0,192.0,44891.0,0.07099418591699895,0.9261544630326791
2017-09-26 11:00:00,1062.0,990.0,1113.0,83.0,205.0,3757.0,25697.0,7712.0,779.0,24.0,144.0,97.0,588.0,2536.0,191.0,44787.0,0.06975238350414183,0.9264965280103602
2017-09-26 12:00:00,1041.0,922.0,999.0,81.0,201.0,3807.0,25561.0,7744.0,790.0,24.0,195.0,106.0,534.0,2596.0,191.0,44601.0,0.07017779870406493,0.9249119974888456
2017-09-26 13:00:00,999.0,887.0,925.0,72.0,199.0,3721.0,25013.0,7773.0,729.0,24.0,216.0,119.0,539.0,2714.0,190.0,43930.0,0.07404962440245845,0.920487138629638
2017-09-26 14:00:00,1007.0,861.0,822.0,70.0,203.0,3542.0,24450.0,7775.0,725.0,24.0,224.0,120.0,573.0,2626.0,188.0,43022.0,0.07435730556459486,0.9198782018502162
2017-09-26 15:00:00,1014.0,882.0,830.0,71.0,204.0,3584.0,24857.0,7774.0,711.0,26.0,214.0,120.0,560.0,2511.0,187.0,43358.0,0.07082891277272937,0.9236357765579594
2017-09-26 16:00:00,1037.0,876.0,963.0,70.0,206.0,3614.0,25292.0,7782.0,717.0,25.0,162.0,122.0,545.0,2407.0,189.0,43818.0,0.06736957414761056,0.9283627732895158
2017-09-26 17:00:00,1099.0,883.0,1103.0,74.0,209.0,3674.0,25488.0,7788.0,709.0,24.0,99.0,125.0,400.0,2296.0,191.0,43971.0,0.061313138204725844,0.9358895635759933
2017-09-26 18:00:00,1125.0,898.0,1144.0,73.0,209.0,3664.0,25604.0,7789.0,706.0,24.0,33.0,124.0,382.0,2313.0,191.0,44088.0,0.06112774451097804,0.9375793866811831
2017-09-26 19:00:00,1220.0,949.0,1202.0,77.0,214.0,3641.0,25805.0,7785.0,726.0,29.0,1.0,122.0,395.0,2401.0,191.0,44567.0,0.06273700271501335,0.9365898534790316
2017-09-26 20:00:00,1225.0,764.0,964.0,67.0,213.0,3583.0,24617.0,7785.0,730.0,33.0,0.0,120.0,471.0,2505.0,191.0,43077.0,0.06908559091858764,0.9301483390208232
2017-09-26 21:00:00,1160.0,703.0,807.0,71.0,201.0,3380.0,22395.0,7788.0,720.0,35.0,0.0,119.0,484.0,2528.0,186.0,40391.0,0.07457106781213636,0.9245624025154119
2017-09-26 22:00:00,1132.0,688.0,722.0,72.0,191.0,3173.0,20537.0,7789.0,726.0,35.0,0.0,125.0,411.0,2471.0,178.0,38072.0,0.07569867619247742,0.9233820130279471
2017-09-26 23:00:00,1073.0,651.0,587.0,66.0,194.0,2957.0,18322.0,7795.0,716.0,37.0,0.0,123.0,434.0,2432.0,170.0,35387.0,0.08099019413909063,0.9179642241501116
2017-09-27 00:00:00,961.0,653.0,585.0,67.0,195.0,2961.0,17005.0,7795.0,697.0,38.0,0.0,123.0,504.0,2339.0,162.0,33923.0,0.08380744627538839,0.9150723697786163
2017-09-27 01:00:00,923.0,667.0,636.0,76.0,200.0,2914.0,16541.0,7797.0,695.0,38.0,0.0,129.0,475.0,2275.0,159.0,33366.0,0.08241922915542768,0.9164418869507882
2017-09-27 02:00:00,903.0,662.0,600.0,72.0,205.0,2834.0,16152.0,7799.0,695.0,38.0,0.0,124.0,543.0,2171.0,158.0,32798.0,0.08274894810659186,0.9160924446612598
